Date,Region,Site,Transect,Species Code,Common Name,Species,Family,Functional Group,Length,Phase,a,b,Biomass
2011,Bonaire,No-Dive Reserve,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,7,j,-3.2257,2.3852,14.97020836
2011,Bonaire,No-Dive Reserve,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,8,j,-3.2257,2.3852,20.58496993
2011,Bonaire,No-Dive Reserve,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,9,j,-3.2257,2.3852,27.26209542
2011,Bonaire,No-Dive Reserve,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2011,Bonaire,No-Dive Reserve,5,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,23,t,-4.0781,2.7438,252.3532118
2011,Bonaire,No-Dive Reserve,5,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,23,t,-4.0781,2.7438,252.3532118
2011,Bonaire,No-Dive Reserve,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,13,i,-4.4317,2.9051,51.22911257
2011,Bonaire,No-Dive Reserve,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,i,-4.4317,2.9051,701.4733917
2011,Bonaire,No-Dive Reserve,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,10,j,-4.4317,2.9051,23.90561935
2011,Bonaire,No-Dive Reserve,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,No-Dive Reserve,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,18,,-4.7033,3.0825,177.2464301
2011,Bonaire,No-Dive Reserve,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,i,-3.2257,2.3852,142.4216389
2011,Bonaire,No-Dive Reserve,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2011,Bonaire,No-Dive Reserve,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,j,-3.2257,2.3852,35.05096668
2011,Bonaire,No-Dive Reserve,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2011,Bonaire,No-Dive Reserve,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2011,Bonaire,No-Dive Reserve,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2011,Bonaire,Oil Slick,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Oil Slick,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,20,,-2.8242,2.2638,242.5893351
2011,Bonaire,Oil Slick,1,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2011,Bonaire,Oil Slick,1,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,18,,-4.7033,3.0825,177.2464301
2011,Bonaire,Oil Slick,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2011,Bonaire,Oil Slick,1,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,t,-4.0781,2.7438,171.9753104
2011,Bonaire,Oil Slick,1,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,t,-4.0781,2.7438,171.9753104
2011,Bonaire,Oil Slick,1,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,21,t,-4.0781,2.7438,196.6098631
2011,Bonaire,Oil Slick,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,18,i,-4.4317,2.9051,131.8536494
2011,Bonaire,Oil Slick,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,i,-4.4317,2.9051,179.0697554
2011,Bonaire,Oil Slick,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,i,-4.4317,2.9051,701.4733917
2011,Bonaire,Oil Slick,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,33,i,-4.4317,2.9051,767.069733
2011,Bonaire,Oil Slick,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,33,t,-4.4317,2.9051,767.069733
2011,Bonaire,Oil Slick,2,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,20,,-4.6005,2.9752,176.0047721
2011,Bonaire,Oil Slick,2,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,18,,-4.7033,3.0825,177.2464301
2011,Bonaire,Oil Slick,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,25,t,-3.2257,2.3852,311.7931062
2011,Bonaire,Oil Slick,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,i,-5.0162,3.1109,186.5703893
2011,Bonaire,Oil Slick,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,i,-5.0162,3.1109,489.6395739
2011,Bonaire,Oil Slick,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,36,t,-5.0162,3.1109,863.3789375
2011,Bonaire,Oil Slick,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2011,Bonaire,Oil Slick,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2011,Bonaire,Oil Slick,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2011,Bonaire,Oil Slick,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,31,i,-4.4317,2.9051,639.668341
2011,Bonaire,Oil Slick,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,i,-4.4317,2.9051,701.4733917
2011,Bonaire,Oil Slick,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Oil Slick,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Oil Slick,3,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2011,Bonaire,Oil Slick,3,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2011,Bonaire,Oil Slick,3,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,18,t,-4.8887,3.0548,100.1627982
2011,Bonaire,Oil Slick,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,i,-3.2257,2.3852,92.1961681
2011,Bonaire,Oil Slick,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2011,Bonaire,Oil Slick,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,j,-3.2257,2.3852,35.05096668
2011,Bonaire,Oil Slick,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,11,j,-3.2257,2.3852,43.99768567
2011,Bonaire,Oil Slick,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,j,-3.2257,2.3852,54.14559221
2011,Bonaire,Oil Slick,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,t,-3.2257,2.3852,183.1119745
2011,Bonaire,Oil Slick,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,t,-3.2257,2.3852,183.1119745
2011,Bonaire,Oil Slick,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,25,t,-3.2257,2.3852,311.7931062
2011,Bonaire,Oil Slick,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,35,t,-5.0162,3.1109,790.9358834
2011,Bonaire,Oil Slick,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,35,t,-5.0162,3.1109,790.9358834
2011,Bonaire,Oil Slick,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2011,Bonaire,Oil Slick,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,31,i,-4.4317,2.9051,639.668341
2011,Bonaire,Oil Slick,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,33,t,-4.4317,2.9051,767.069733
2011,Bonaire,Oil Slick,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,33,t,-4.4317,2.9051,767.069733
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,,-4.6005,2.9752,48.85446501
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,,-4.6005,2.9752,48.85446501
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,,-4.6005,2.9752,48.85446501
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,,-4.6005,2.9752,48.85446501
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,,-4.6005,2.9752,48.85446501
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,,-4.6005,2.9752,48.85446501
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,,-4.6005,2.9752,48.85446501
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,,-4.6005,2.9752,48.85446501
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,,-4.6005,2.9752,48.85446501
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,,-4.6005,2.9752,48.85446501
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,,-4.6005,2.9752,128.6431771
2011,Bonaire,Oil Slick,4,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,20,,-4.6005,2.9752,176.0047721
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Oil Slick,4,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,14,,-4.7033,3.0825,81.68450281
2011,Bonaire,Oil Slick,4,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2011,Bonaire,Oil Slick,4,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,18,,-4.7033,3.0825,177.2464301
2011,Bonaire,Oil Slick,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,i,-3.2257,2.3852,107.5392449
2011,Bonaire,Oil Slick,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,7,j,-3.2257,2.3852,14.97020836
2011,Bonaire,Oil Slick,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,j,-3.2257,2.3852,65.53566097
2011,Bonaire,Oil Slick,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,j,-3.2257,2.3852,65.53566097
2011,Bonaire,Oil Slick,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,j,-3.2257,2.3852,78.20681342
2011,Bonaire,Oil Slick,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,i,-5.0162,3.1109,598.5095266
2011,Bonaire,Oil Slick,4,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,i,-4.0781,2.7438,149.3977753
2011,Bonaire,Oil Slick,4,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,i,-4.0781,2.7438,149.3977753
2011,Bonaire,Oil Slick,4,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,i,-4.0781,2.7438,171.9753104
2011,Bonaire,Oil Slick,4,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,22,i,-4.0781,2.7438,223.3774617
2011,Bonaire,Oil Slick,4,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,t,-4.0781,2.7438,171.9753104
2011,Bonaire,Oil Slick,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,13,i,-4.4317,2.9051,51.22911257
2011,Bonaire,Oil Slick,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2011,Bonaire,Oil Slick,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2011,Bonaire,Oil Slick,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,20,,-2.8242,2.2638,242.5893351
2011,Bonaire,Oil Slick,5,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,13,,-4.7033,3.0825,65.00254842
2011,Bonaire,Oil Slick,5,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,18,,-4.7033,3.0825,177.2464301
2011,Bonaire,Oil Slick,5,mdp,Midnight Parrotfish,Scarus coelestinus,Scaridae,Herbivores,45,,-4.8764,3.0618,1766.876012
2011,Bonaire,Oil Slick,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2011,Bonaire,Oil Slick,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,25,t,-3.2257,2.3852,311.7931062
2011,Bonaire,Oil Slick,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,28,t,-3.2257,2.3852,408.5651661
2011,Bonaire,Oil Slick,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,i,-5.0162,3.1109,489.6395739
2011,Bonaire,Oil Slick,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,34,t,-5.0162,3.1109,722.7327969
2011,Bonaire,Oil Slick,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,35,t,-5.0162,3.1109,790.9358834
2011,Bonaire,Oil Slick,5,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,i,-4.0781,2.7438,128.8002481
2011,Bonaire,Oil Slick,5,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,i,-4.0781,2.7438,171.9753104
2011,Bonaire,Oil Slick,5,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,23,i,-4.0781,2.7438,252.3532118
2011,Bonaire,Oil Slick,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,25,i,-4.4317,2.9051,342.4171586
2011,Bonaire,Oil Slick,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2011,Bonaire,Oil Slick,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2011,Bonaire,Oil Slick,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2011,Bonaire,Oil Slick,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Oil Slick,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Oil Slick,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,13,,-4.7033,3.0825,65.00254842
2011,Bonaire,Oil Slick,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2011,Bonaire,Oil Slick,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,18,,-4.7033,3.0825,177.2464301
2011,Bonaire,Oil Slick,6,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,22,t,-4.8887,3.0548,184.898252
2011,Bonaire,Oil Slick,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,8,j,-3.2257,2.3852,20.58496993
2011,Bonaire,Oil Slick,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,j,-3.2257,2.3852,35.05096668
2011,Bonaire,Oil Slick,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,j,-3.2257,2.3852,65.53566097
2011,Bonaire,Oil Slick,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,t,-3.2257,2.3852,229.8510957
2011,Bonaire,Oil Slick,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2011,Bonaire,Oil Slick,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,25,t,-3.2257,2.3852,311.7931062
2011,Bonaire,Oil Slick,6,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,13,i,-4.0781,2.7438,52.73971397
2011,Bonaire,Oil Slick,6,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,23,t,-4.0781,2.7438,252.3532118
2011,Bonaire,Oil Slick,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,i,-4.4317,2.9051,179.0697554
2011,Bonaire,Oil Slick,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2011,Bonaire,Oil Slick,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2011,Bonaire,Oil Slick,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,31,i,-4.4317,2.9051,639.668341
2011,Bonaire,Oil Slick,7,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,20,,-2.8242,2.2638,242.5893351
2011,Bonaire,Oil Slick,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,j,-3.2257,2.3852,54.14559221
2011,Bonaire,Oil Slick,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,i,-5.0162,3.1109,489.6395739
2011,Bonaire,Oil Slick,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,33,t,-5.0162,3.1109,658.6353186
2011,Bonaire,Oil Slick,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,i,-4.4317,2.9051,701.4733917
2011,Bonaire,Oil Slick,7,ytp,Yellowtail parrotfish,Sparisoma rubripinne,Scaridae,Herbivores,33,t,-4.8701,3.0641,702.8757553
2011,Bonaire,Oil Slick,8,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,12,,-4.7033,3.0825,50.78976354
2011,Bonaire,Oil Slick,8,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2011,Bonaire,Oil Slick,8,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,28,t,-4.8887,3.0548,386.2587708
2011,Bonaire,Oil Slick,8,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,11,j,-3.2257,2.3852,43.99768567
2011,Bonaire,Oil Slick,8,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,j,-3.2257,2.3852,54.14559221
2011,Bonaire,Oil Slick,8,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,28,t,-3.2257,2.3852,408.5651661
2011,Bonaire,Oil Slick,8,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,25,i,-5.0162,3.1109,277.684458
2011,Bonaire,Oil Slick,8,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,i,-5.0162,3.1109,489.6395739
2011,Bonaire,Oil Slick,8,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,i,-4.4317,2.9051,236.1957779
2011,Bonaire,Oil Slick,8,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2011,Bonaire,Reef Scientifico,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,,-2.8242,2.2638,146.3817102
2011,Bonaire,Reef Scientifico,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Reef Scientifico,1,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,11,,-4.7033,3.0825,38.84122799
2011,Bonaire,Reef Scientifico,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,j,-3.2257,2.3852,35.05096668
2011,Bonaire,Reef Scientifico,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2011,Bonaire,Reef Scientifico,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,35,t,-5.0162,3.1109,790.9358834
2011,Bonaire,Reef Scientifico,1,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,22,i,-4.0781,2.7438,223.3774617
2011,Bonaire,Reef Scientifico,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,i,-4.4317,2.9051,236.1957779
2011,Bonaire,Reef Scientifico,2,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2011,Bonaire,Reef Scientifico,2,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,18,,-4.7033,3.0825,177.2464301
2011,Bonaire,Reef Scientifico,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,17,i,-3.2257,2.3852,124.2701342
2011,Bonaire,Reef Scientifico,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,25,i,-3.2257,2.3852,311.7931062
2011,Bonaire,Reef Scientifico,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,27,t,-3.2257,2.3852,374.6181806
2011,Bonaire,Reef Scientifico,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,28,i,-5.0162,3.1109,395.0607826
2011,Bonaire,Reef Scientifico,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,31,i,-5.0162,3.1109,542.2219485
2011,Bonaire,Reef Scientifico,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,35,t,-5.0162,3.1109,790.9358834
2011,Bonaire,Reef Scientifico,2,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,10,j,-4.0781,2.7438,25.67438208
2011,Bonaire,Reef Scientifico,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2011,Bonaire,Reef Scientifico,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2011,Bonaire,Reef Scientifico,3,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Reef Scientifico,3,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,,-2.8242,2.2638,215.9943554
2011,Bonaire,Reef Scientifico,3,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,20,,-2.8242,2.2638,242.5893351
2011,Bonaire,Reef Scientifico,3,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,12,,-4.7033,3.0825,50.78976354
2011,Bonaire,Reef Scientifico,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2011,Bonaire,Reef Scientifico,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2011,Bonaire,Reef Scientifico,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,i,-3.2257,2.3852,229.8510957
