Date,Region,Diver,Site,Transect,Species Code,Common Name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
3/6/17,Bonaire,MWW,Reef Scientifico,7,SmG,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,1,,0.01259,2.99,50.15849283
3/6/17,Bonaire,MWW,Reef Scientifico,7,MgS,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,20,1,,0.0429,2.719,147.8964843
3/6/17,Bonaire,MWW,Reef Scientifico,7,BlB,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,15,1,,0.111,2.72,175.5056909
3/6/17,Bonaire,MWW,Reef Scientifico,7,CoN,Coney,Cephalopholis fulva,Serranidae,Carnivores,12,1,,0.0175,3,30.24
3/6/17,Bonaire,REB,18th Palm,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,REB,18th Palm,1,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,20,1,,0.0429,2.719,147.8964843
3/6/17,Bonaire,REB,18th Palm,1,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,2,,0.0115,2.89,23.60520973
3/6/17,Bonaire,REB,18th Palm,1,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,16,1,,0.203,3.126,1179.166422
3/6/17,Bonaire,REB,18th Palm,1,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,31,1,,0.0194,2.9779,535.7074894
3/6/17,Bonaire,REB,18th Palm,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,23,1,,0.0074,3.237,189.2974331
3/6/17,Bonaire,REB,18th Palm,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,REB,18th Palm,1,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,29,1,,0.004,2.865,61.91990129
3/6/17,Bonaire,REB,18th Palm,2,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,40,1,,0.004,2.865,155.5829015
3/6/17,Bonaire,REB,18th Palm,2,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,23,1,,0.004,2.865,31.87206787
3/6/17,Bonaire,REB,18th Palm,2,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,19,1,,0.0194,2.9779,124.6815171
3/6/17,Bonaire,REB,18th Palm,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,31,1,,0.0135,3.0439,467.6162861
3/6/17,Bonaire,REB,18th Palm,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,8,1,,0.0135,3.0439,7.572676072
3/6/17,Bonaire,REB,18th Palm,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,19,1,,0.0127,3.1581,138.7507911
3/6/17,Bonaire,REB,18th Palm,2,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,25,1,,0.0074,3.237,247.9496661
3/6/17,Bonaire,REB,18th Palm,2,spd,Spotted Drum,Equetus punctatus,Sciaenidae,Carnivores,8,1,,0.0085,3.08,5.139680063
3/6/17,Bonaire,REB,18th Palm,2,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,21,1,,0.0074,3.237,141.0118391
3/6/17,Bonaire,REB,18th Palm,2,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,32,1,,0.0405,2.718,499.4047449
3/6/17,Bonaire,REB,18th Palm,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,REB,18th Palm,2,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,10,2,,0.0115,2.89,8.926841841
3/6/17,Bonaire,REB,18th Palm,2,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,23,1,,0.0147,3.0559,213.1186364
3/6/17,Bonaire,REB,18th Palm,2,blm,Black Margate,Anisotremus surinamensis,Haemulidae,Carnivores,17,1,,0.0233,3.01,117.7625427
3/6/17,Bonaire,REB,18th Palm,2,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,26,1,,0.203,3.126,5379.014607
3/6/17,Bonaire,REB,18th Palm,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.14,38.791502
3/6/17,Bonaire,REB,18th Palm,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,11,2,,0.0115,2.89,11.75770881
3/6/17,Bonaire,REB,18th Palm,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,12,1,,0.0115,2.89,15.1192985
3/6/17,Bonaire,REB,18th Palm,3,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,13,3,,0.00977,3.14,30.7380767
3/6/17,Bonaire,REB,18th Palm,3,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,6,2,,0.022,3.1897,6.675621799
3/6/17,Bonaire,REB,18th Palm,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,13,1,,0.0115,2.89,19.05434957
3/6/17,Bonaire,REB,18th Palm,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,1,,0.0115,2.89,23.60520973
3/6/17,Bonaire,REB,18th Palm,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,12,4,,0.0115,2.89,15.1192985
3/6/17,Bonaire,REB,18th Palm,3,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,17,1,,0.0147,3.0559,84.61477298
3/6/17,Bonaire,REB,18th Palm,3,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,12,1,,0.01259,2.99,21.2215771
3/6/17,Bonaire,REB,18th Palm,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,20,1,,0.0127,3.1581,163.1498017
3/6/17,Bonaire,REB,18th Palm,3,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,23,1,,0.0194,2.9779,220.2373906
3/6/17,Bonaire,REB,18th Palm,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,19,1,,0.00977,3.14,101.2000835
3/6/17,Bonaire,REB,18th Palm,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,13,4,,0.0115,2.89,19.05434957
3/6/17,Bonaire,REB,18th Palm,4,inl,Inshore Lizardfish,Synodus foetens,Synodontidae,Carnivores,21,1,,0.0038,3.21,66.69718932
3/6/17,Bonaire,REB,18th Palm,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,13,2,,0.0115,2.89,19.05434957
3/6/17,Bonaire,REB,18th Palm,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,11,4,,0.0115,2.89,11.75770881
3/6/17,Bonaire,REB,18th Palm,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,14,1,,0.0135,3.0439,41.59421155
3/6/17,Bonaire,REB,18th Palm,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,7,5,,0.0115,2.89,3.184426109
3/6/17,Bonaire,REB,18th Palm,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,21,1,,0.0135,3.0439,142.9015962
3/6/17,Bonaire,REB,18th Palm,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,15,1,,0.01259,2.99,41.35600648
3/6/17,Bonaire,REB,18th Palm,4,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,22,1,,0.203,3.126,3190.87167
3/6/17,Bonaire,REB,18th Palm,4,pud,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,25,1,,0.0131,3.038,231.3199246
3/6/17,Bonaire,REB,18th Palm,4,pud,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,17,1,,0.0131,3.038,71.67622413
3/6/17,Bonaire,REB,18th Palm,4,bdb,Banded Butterflyfish,Chaetodan striatus,Chaetodontidae,Carnivores,7,1,,0.0222,3.1395,9.989373948
3/6/17,Bonaire,REB,18th Palm,5,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,3,2,,0.022,3.1897,0.731638157
3/6/17,Bonaire,REB,18th Palm,5,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,26,1,,0.004,2.865,45.28544433
3/6/17,Bonaire,REB,18th Palm,5,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,12,2,,0.0115,2.89,15.1192985
3/6/17,Bonaire,REB,18th Palm,5,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,8,2,,0.0115,2.89,4.684118816
3/6/17,Bonaire,REB,18th Palm,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/6/17,Bonaire,REB,18th Palm,5,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,25,1,,0.0429,2.719,271.3039868
3/6/17,Bonaire,REB,18th Palm,6,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,10,1,,0.0115,2.89,8.926841841
3/6/17,Bonaire,REB,18th Palm,6,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,12,1,,0.0115,2.89,15.1192985
3/6/17,Bonaire,REB,18th Palm,6,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,22,1,,0.0194,2.9779,192.9310959
3/6/17,Bonaire,REB,18th Palm,6,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,17,1,,0.0194,2.9779,89.5273177
3/6/17,Bonaire,REB,18th Palm,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,13,1,,0.0127,3.1581,41.85508439
3/6/17,Bonaire,REB,18th Palm,6,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,33,1,,0.0147,3.0559,642.3091128
3/6/17,Bonaire,REB,18th Palm,6,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,2,,0.0115,2.89,23.60520973
3/6/17,Bonaire,REB,18th Palm,6,pqf,Porcupinefish,Diodon hystrix,Diodontidae,Carnivores,24,1,,0.06607,2.84,549.2932134
3/6/17,Bonaire,REB,18th Palm,6,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,24,3,,0.0194,2.9779,249.9958427
3/6/17,Bonaire,REB,18th Palm,6,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.14,38.791502
3/6/17,Bonaire,REB,18th Palm,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,MWW,18th Palm,1,ScH,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,24,1,,0.0194,2.9779,249.9958427
3/6/17,Bonaire,MWW,18th Palm,1,MgS,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,22,1,,0.0429,2.719,191.6481191
3/6/17,Bonaire,MWW,18th Palm,1,YtS,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,31,1,,0.0405,2.718,458.1166825
3/6/17,Bonaire,MWW,18th Palm,1,GrB,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,21,2,,0.0135,3.0439,142.9015962
3/6/17,Bonaire,MWW,18th Palm,1,GrB,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/6/17,Bonaire,MWW,18th Palm,1,BaJ,Bar Jack,Caranx ruber,Carangidae,Carnivores,19,1,,0.0074,3.237,101.9898906
3/6/17,Bonaire,MWW,18th Palm,1,BaJ,Bar Jack,Caranx ruber,Carangidae,Carnivores,20,1,,0.0074,3.237,120.4109037
3/6/17,Bonaire,MWW,18th Palm,1,4eB,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,7,2,,0.022,3.1897,10.91520506
3/6/17,Bonaire,MWW,18th Palm,1,Mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,16,1,,0.0429,2.719,80.62310595
3/6/17,Bonaire,MWW,18th Palm,1,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,16,1,,0.0115,2.89,34.72198861
3/6/17,Bonaire,MWW,18th Palm,1,BlB,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,17,3,,0.111,2.72,246.6857398
3/6/17,Bonaire,MWW,18th Palm,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,11,2,,0.01,3.13,18.17854437
3/6/17,Bonaire,MWW,18th Palm,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,MWW,18th Palm,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,11,18,,0.00977,3.14,18.19146165
3/6/17,Bonaire,MWW,18th Palm,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,1,,0.00977,3.14,118.8854621
3/6/17,Bonaire,MWW,18th Palm,1,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,13,1,,0.009,3.04,21.90939072
3/6/17,Bonaire,MWW,18th Palm,1,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,38,1,,0.004,2.865,134.3197874
3/6/17,Bonaire,MWW,18th Palm,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,36,2,,0.0074,3.237,807.203274
3/6/17,Bonaire,MWW,18th Palm,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,12,1,,0.01,3.13,23.86916904
3/6/17,Bonaire,MWW,18th Palm,1,blm,Black Margate,Anisotremus surinamensis,Haemulidae,Carnivores,30,1,,0.0233,3.01,650.8649694
3/6/17,Bonaire,MWW,18th Palm,1,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,5,10,,0.0107,2.916,1.168369766
3/6/17,Bonaire,MWW,18th Palm,2,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,33,1,,0.0405,2.718,542.9700963
3/6/17,Bonaire,MWW,18th Palm,2,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,12,1,,0.0194,2.9779,31.73186241
3/6/17,Bonaire,MWW,18th Palm,2,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,22,1,,0.0194,2.9779,192.9310959
3/6/17,Bonaire,MWW,18th Palm,2,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,2,,0.111,2.72,145.4759614
3/6/17,Bonaire,MWW,18th Palm,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/6/17,Bonaire,MWW,18th Palm,2,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,15,1,,0.111,2.72,175.5056909
3/6/17,Bonaire,MWW,18th Palm,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,17,1,,0.00977,3.14,71.36810689
3/6/17,Bonaire,MWW,18th Palm,2,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,8,2,,0.01259,2.99,6.313421592
3/6/17,Bonaire,MWW,18th Palm,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/6/17,Bonaire,MWW,18th Palm,2,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,15,1,,0.0429,2.719,67.64713773
3/6/17,Bonaire,MWW,18th Palm,2,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,14,1,,0.01259,2.99,33.64717111
3/6/17,Bonaire,MWW,18th Palm,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,19,1,,0.0127,3.1581,138.7507911
3/6/17,Bonaire,MWW,18th Palm,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,MWW,18th Palm,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,10,3,,0.00977,3.14,13.48635427
3/6/17,Bonaire,MWW,18th Palm,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,20,1,,0.0074,3.237,120.4109037
3/6/17,Bonaire,MWW,18th Palm,3,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,29,1,,0.0194,2.9779,439.2145593
3/6/17,Bonaire,MWW,18th Palm,3,blm,Black Margate,Anisotremus surinamensis,Haemulidae,Carnivores,35,1,,0.0233,3.01,1035.143917
3/6/17,Bonaire,MWW,18th Palm,3,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,2,,0.111,2.72,145.4759614
3/6/17,Bonaire,MWW,18th Palm,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/6/17,Bonaire,MWW,18th Palm,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,MWW,18th Palm,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,12,2,,0.0127,3.1581,32.50618585
3/6/17,Bonaire,MWW,18th Palm,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,16,2,,0.01,3.13,58.73480696
3/6/17,Bonaire,MWW,18th Palm,3,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,21,1,,0.0194,2.9779,167.9726476
3/6/17,Bonaire,MWW,18th Palm,3,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,25,1,,0.0194,2.9779,282.3106629
3/6/17,Bonaire,MWW,18th Palm,3,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,21,1,,0.203,3.126,2759.01177
3/6/17,Bonaire,MWW,18th Palm,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,1,2,,0.0074,3.237,0.0074
3/6/17,Bonaire,MWW,18th Palm,3,lzf,Lizardfish,Synodus intermedius,Synodontidae,Carnivores,24,1,,0.0099,2.99,132.5765787
3/6/17,Bonaire,MWW,18th Palm,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,2,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,MWW,18th Palm,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,3,6,,0.01,3.13,0.311450855
3/6/17,Bonaire,MWW,18th Palm,3,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,5,4,,0.0107,2.916,1.168369766
3/6/17,Bonaire,MWW,18th Palm,4,blg,Blue Stripped Grunt,Haemulon sciurus,Haemulidae,Carnivores,22,1,,0.0194,2.9996,206.3159497
3/6/17,Bonaire,MWW,18th Palm,4,blg,Blue Stripped Grunt,Haemulon sciurus,Haemulidae,Carnivores,18,1,,0.0194,2.9996,113.010068
3/6/17,Bonaire,MWW,18th Palm,4,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,18,1,,0.0194,2.9779,106.1396675
3/6/17,Bonaire,MWW,18th Palm,4,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,21,1,,0.0144,3.0532,156.8059156
3/6/17,Bonaire,MWW,18th Palm,4,blm,Black Margate,Anisotremus surinamensis,Haemulidae,Carnivores,32,1,,0.0233,3.01,790.4189719
3/6/17,Bonaire,MWW,18th Palm,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,3,,0.00977,3.14,58.9971876
3/6/17,Bonaire,MWW,18th Palm,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,7,,0.00977,3.14,118.8854621
3/6/17,Bonaire,MWW,18th Palm,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,2,,0.0127,3.1581,65.7684378
3/6/17,Bonaire,MWW,18th Palm,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/6/17,Bonaire,MWW,18th Palm,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/6/17,Bonaire,MWW,18th Palm,4,lzf,Lizardfish,Synodus intermedius,Synodontidae,Carnivores,20,1,,0.0099,2.99,76.86256647
3/6/17,Bonaire,MWW,18th Palm,4,lzf,Lizardfish,Synodus intermedius,Synodontidae,Carnivores,28,1,,0.0099,2.99,210.2024184
3/6/17,Bonaire,MWW,18th Palm,4,lzf,Lizardfish,Synodus intermedius,Synodontidae,Carnivores,15,1,,0.0099,2.99,32.51981447
3/6/17,Bonaire,MWW,18th Palm,4,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,7,2,,0.022,3.1897,10.91520506
3/6/17,Bonaire,MWW,18th Palm,4,crf,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,18,1,,0.0135,3.043,89.15136592
3/6/17,Bonaire,MWW,18th Palm,4,sld,Slippery Dick,Halichoeres bivittatus,Labridae,Carnivores,8,1,,0.0096,3.06,5.568350873
3/6/17,Bonaire,MWW,18th Palm,4,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,30,1,,0.004,2.865,68.23581548
3/6/17,Bonaire,MWW,18th Palm,4,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,26,1,,0.203,3.126,5379.014607
3/6/17,Bonaire,MWW,18th Palm,4,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,12,1,,0.01,3.13,23.86916904
3/6/17,Bonaire,MWW,18th Palm,4,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,8,1,,0.01,3.13,6.709214228
3/6/17,Bonaire,MWW,18th Palm,4,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,8,1,,0.009,3.04,5.007674247
3/6/17,Bonaire,MWW,18th Palm,4,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,5,2,,0.0107,2.916,1.168369766
3/6/17,Bonaire,MWW,18th Palm,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,19,1,,0.0135,3.0439,105.3736089
3/6/17,Bonaire,MWW,18th Palm,5,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,20,1,,0.0194,2.9779,145.25763
3/6/17,Bonaire,MWW,18th Palm,5,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,15,1,,0.0194,2.9779,61.67141176
3/6/17,Bonaire,MWW,18th Palm,5,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,19,1,,0.0194,2.9779,124.6815171
3/6/17,Bonaire,MWW,18th Palm,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,19,1,,0.0135,3.0439,105.3736089
3/6/17,Bonaire,MWW,18th Palm,5,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,21,1,,0.0194,2.9779,167.9726476
3/6/17,Bonaire,MWW,18th Palm,5,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,16,1,,0.0429,2.719,80.62310595
3/6/17,Bonaire,MWW,18th Palm,5,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,16,1,,0.111,2.72,209.1844182
3/6/17,Bonaire,MWW,18th Palm,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,10,1,,0.0135,3.0439,14.93598155
3/6/17,Bonaire,MWW,18th Palm,5,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,8,1,,0.0144,3.0532,8.235250999
3/6/17,Bonaire,MWW,18th Palm,5,con,Coney,Cephalopholis fulva,Serranidae,Carnivores,13,1,,0.0175,3,38.4475
3/6/17,Bonaire,MWW,18th Palm,5,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,22,1,,0.203,3.126,3190.87167
3/6/17,Bonaire,MWW,18th Palm,5,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,16,1,,0.0074,3.237,58.47471363
3/6/17,Bonaire,MWW,18th Palm,5,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,10,1,,0.01,3.13,13.48962883
3/6/17,Bonaire,MWW,18th Palm,5,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,12,1,,0.01,3.13,23.86916904
3/6/17,Bonaire,MWW,18th Palm,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,16,1,,0.0127,3.1581,80.63712555
3/6/17,Bonaire,MWW,18th Palm,5,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,2,8,,0.009,3.04,0.074024196
3/6/17,Bonaire,MWW,18th Palm,5,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,19,1,,0.0405,2.718,121.0897299
3/6/17,Bonaire,MWW,18th Palm,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,2,,0.0127,3.1581,52.89208296
3/6/17,Bonaire,MWW,18th Palm,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,16,1,,0.0127,3.1581,80.63712555
3/6/17,Bonaire,MWW,18th Palm,5,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,12,1,,0.111,2.72,95.6524213
3/6/17,Bonaire,MWW,18th Palm,5,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,1,,0.00977,3.14,48.17493276
3/6/17,Bonaire,MWW,18th Palm,5,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,10,1,,0.0115,2.89,8.926841841
3/6/17,Bonaire,MWW,18th Palm,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/6/17,Bonaire,MWW,18th Palm,6,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,28,1,,0.203,3.126,6781.285731
3/6/17,Bonaire,MWW,18th Palm,6,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,25,1,,0.0194,2.9779,282.3106629
3/6/17,Bonaire,MWW,18th Palm,6,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,27,1,,0.0194,2.9779,355.0257743
3/6/17,Bonaire,MWW,18th Palm,6,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,19,1,,0.0194,2.9779,124.6815171
3/6/17,Bonaire,MWW,18th Palm,6,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,20,1,,0.0194,2.9779,145.25763
3/6/17,Bonaire,MWW,18th Palm,6,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,24,1,,0.0194,2.9779,249.9958427
3/6/17,Bonaire,MWW,18th Palm,6,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,18,1,,0.0074,3.237,85.61479453
3/6/17,Bonaire,MWW,18th Palm,6,blg,Blue Stripped Grunt,Haemulon sciurus,Haemulidae,Carnivores,22,1,,0.0194,2.9996,206.3159497
3/6/17,Bonaire,MWW,18th Palm,6,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,16,1,,0.0429,2.719,80.62310595
