Date,Island,Site,Surveyor,Transect,Species Code,Common name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
3/8/17,Bonaire,Barcadera,MWW,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/8/17,Bonaire,Barcadera,REB,3,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,21,1,,0.0144,3.0532,156.8059156
3/8/17,Bonaire,Barcadera,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,1,T,0.0335,2.7086,144.9208526
3/8/17,Bonaire,Barcadera,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,1,t,0.0335,2.7086,144.9208526
3/8/17,Bonaire,Barcadera,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,3,,0.0335,2.7086,144.9208526
3/8/17,Bonaire,Barcadera,MWW,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,21,1,,0.0135,3.0439,142.9015962
3/8/17,Bonaire,Barcadera,MWW,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,19,1,i,0.025,2.9214,136.0475667
3/8/17,Bonaire,Barcadera,MWW,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,19,1,i,0.025,2.9214,136.0475667
3/8/17,Bonaire,Barcadera,MWW,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,19,1,i,0.025,2.9214,136.0475667
3/8/17,Bonaire,Barcadera,MWW,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,19,2,i,0.025,2.9214,136.0475667
3/8/17,Bonaire,Barcadera,MWW,4,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,20,1,,0.0144,3.0532,135.1037099
3/8/17,Bonaire,Barcadera,MWW,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
3/8/17,Bonaire,Barcadera,MWW,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
3/8/17,Bonaire,Barcadera,MWW,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
3/8/17,Bonaire,Barcadera,REB,6,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,19,2,,0.0429,2.719,128.6436439
3/8/17,Bonaire,Barcadera,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,2,t,0.0335,2.7086,127.7638496
3/8/17,Bonaire,Barcadera,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,2,t,0.0335,2.7086,127.7638496
3/8/17,Bonaire,Barcadera,MWW,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/8/17,Bonaire,Barcadera,MWW,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/8/17,Bonaire,Barcadera,MWW,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/8/17,Bonaire,Barcadera,MWW,5,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,16,1,,0.0239,3.0825,123.0545701
3/8/17,Bonaire,Barcadera,MWW,7,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,16,1,,0.0239,3.0825,123.0545701
3/8/17,Bonaire,Barcadera,MWW,1,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,19,3,,0.0405,2.718,121.0897299
3/8/17,Bonaire,Barcadera,MWW,5,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,19,1,,0.0405,2.718,121.0897299
3/8/17,Bonaire,Barcadera,REB,3,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,19,1,I,0.0147,3.0548,118.4823979
3/8/17,Bonaire,Barcadera,REB,5,spd,Spotted Drum,Equetus punctatus,Sciaenidae,Carnivores,22,1,,0.00832,3.09,117.0063441
3/8/17,Bonaire,Barcadera,MWW,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/8/17,Bonaire,Barcadera,MWW,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,18,1,i,0.025,2.9214,116.1697635
3/8/17,Bonaire,Barcadera,REB,5,osf,Orangespotted Filefish,Cantherhines pullus,Monacanthidae,Omnivores,18,1,,0.0684,2.5632,112.8679369
3/8/17,Bonaire,Barcadera,REB,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,15,,0.00977,3.12,111.9716686
3/8/17,Bonaire,Barcadera,MWW,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,2,,0.00977,3.12,111.9716686
3/8/17,Bonaire,Barcadera,REB,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,1,T,0.0335,2.7086,111.9475654
3/8/17,Bonaire,Barcadera,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,1,i,0.0335,2.7086,111.9475654
3/8/17,Bonaire,Barcadera,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,1,,0.0335,2.7086,111.9475654
3/8/17,Bonaire,Barcadera,MWW,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
3/8/17,Bonaire,Barcadera,MWW,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
3/8/17,Bonaire,Barcadera,MWW,4,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
3/8/17,Bonaire,Barcadera,MWW,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,2,t,0.0046,3.4291,111.617375
3/8/17,Bonaire,Barcadera,MWW,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,3,,0.0415,2.8346,107.4599414
3/8/17,Bonaire,Barcadera,MWW,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,1,,0.0415,2.8346,107.4599414
3/8/17,Bonaire,Barcadera,MWW,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,1,,0.0415,2.8346,107.4599414
3/8/17,Bonaire,Barcadera,MWW,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,19,1,,0.0135,3.0439,105.3736089
3/8/17,Bonaire,Barcadera,MWW,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,19,1,,0.0135,3.0439,105.3736089
3/8/17,Bonaire,Barcadera,REB,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,19,1,,0.0074,3.237,101.9898906
3/8/17,Bonaire,Barcadera,MWW,2,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,19,1,,0.0074,3.237,101.9898906
3/8/17,Bonaire,Barcadera,MWW,1,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,2,,0.0239,3.0825,100.8554118
3/8/17,Bonaire,Barcadera,MWW,1,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,1,,0.0239,3.0825,100.8554118
3/8/17,Bonaire,Barcadera,MWW,3,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,1,,0.0239,3.0825,100.8554118
3/8/17,Bonaire,Barcadera,MWW,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,1,,0.0239,3.0825,100.8554118
3/8/17,Bonaire,Barcadera,MWW,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,1,,0.0239,3.0825,100.8554118
3/8/17,Bonaire,Barcadera,REB,3,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,18,1,I,0.0147,3.0548,100.44395
3/8/17,Bonaire,Barcadera,MWW,7,rkb,Rock Beauty,Holacanthus tricolour,Pomacanthidae,Omnivores,15,1,,0.0428,2.8577,98.25615384
3/8/17,Bonaire,Barcadera,REB,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,17,1,,0.0127,3.1581,97.65274586
3/8/17,Bonaire,Barcadera,MWW,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,17,2,,0.0127,3.1581,97.65274586
3/8/17,Bonaire,Barcadera,REB,3,osf,Orangespotted Filefish,Cantherhines pullus,Monacanthidae,Omnivores,17,1,,0.0684,2.5632,97.48611807
3/8/17,Bonaire,Barcadera,REB,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,T,0.0335,2.7086,97.42643485
3/8/17,Bonaire,Barcadera,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,i,0.0335,2.7086,97.42643485
3/8/17,Bonaire,Barcadera,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,t,0.0335,2.7086,97.42643485
3/8/17,Bonaire,Barcadera,REB,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,19,1,,0.00977,3.12,95.41261497
3/8/17,Bonaire,Barcadera,MWW,6,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,17,1,,0.0429,2.719,95.07096659
3/8/17,Bonaire,Barcadera,MWW,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,1,t,0.0046,3.4291,92.72840271
3/8/17,Bonaire,Barcadera,REB,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,2,,0.0415,2.8346,89.49450693
3/8/17,Bonaire,Barcadera,MWW,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,1,,0.0415,2.8346,89.49450693
3/8/17,Bonaire,Barcadera,REB,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/8/17,Bonaire,Barcadera,REB,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/8/17,Bonaire,Barcadera,REB,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/8/17,Bonaire,Barcadera,MWW,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,3,,0.0135,3.0439,89.38358035
3/8/17,Bonaire,Barcadera,MWW,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/8/17,Bonaire,Barcadera,MWW,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/8/17,Bonaire,Barcadera,REB,4,tom,Tomate,Haemulon aurolineatum,Haemulidae,Carnivores,17,1,,0.01,3.2077,88.4934252
3/8/17,Bonaire,Barcadera,REB,5,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,18,1,,0.0074,3.237,85.61479453
3/8/17,Bonaire,Barcadera,REB,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,I,0.0335,2.7086,84.15422298
3/8/17,Bonaire,Barcadera,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,i,0.0335,2.7086,84.15422298
3/8/17,Bonaire,Barcadera,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,i,0.0335,2.7086,84.15422298
3/8/17,Bonaire,Barcadera,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,t,0.0335,2.7086,84.15422298
3/8/17,Bonaire,Barcadera,REB,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,16,1,I,0.025,2.9214,82.34858214
3/8/17,Bonaire,Barcadera,MWW,7,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,14,1,,0.0239,3.0825,81.53377883
3/8/17,Bonaire,Barcadera,REB,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,16,1,,0.0127,3.1581,80.63712555
3/8/17,Bonaire,Barcadera,MWW,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,16,1,,0.0127,3.1581,80.63712555
3/8/17,Bonaire,Barcadera,MWW,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,16,1,,0.0127,3.1581,80.63712555
3/8/17,Bonaire,Barcadera,REB,2,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,16,2,,0.0429,2.719,80.62310595
3/8/17,Bonaire,Barcadera,REB,6,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,16,1,,0.0429,2.719,80.62310595
3/8/17,Bonaire,Barcadera,MWW,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,18,10,,0.00977,3.12,80.60180725
3/8/17,Bonaire,Barcadera,MWW,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,18,5,,0.00977,3.12,80.60180725
3/8/17,Bonaire,Barcadera,REB,3,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,17,1,I,0.0099,3.1708,78.9119244
3/8/17,Bonaire,Barcadera,REB,6,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,17,1,I,0.0046,3.4291,76.22373542
3/8/17,Bonaire,Barcadera,REB,6,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,16,2,,0.0405,2.718,75.9019854
3/8/17,Bonaire,Barcadera,REB,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,17,1,,0.0135,3.0439,75.10990977
3/8/17,Bonaire,Barcadera,REB,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,17,1,,0.0135,3.0439,75.10990977
3/8/17,Bonaire,Barcadera,MWW,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,17,1,,0.0135,3.0439,75.10990977
3/8/17,Bonaire,Barcadera,MWW,6,wsf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,15,1,,0.0562,2.6534,74.19537981
3/8/17,Bonaire,Barcadera,REB,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,14,1,,0.0415,2.8346,73.59742618
3/8/17,Bonaire,Barcadera,REB,2,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,14,1,,0.0415,2.8346,73.59742618
3/8/17,Bonaire,Barcadera,REB,3,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,14,1,,0.0415,2.8346,73.59742618
3/8/17,Bonaire,Barcadera,REB,3,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,14,1,,0.0415,2.8346,73.59742618
3/8/17,Bonaire,Barcadera,REB,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,14,1,,0.0415,2.8346,73.59742618
3/8/17,Bonaire,Barcadera,REB,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,14,200,,0.0415,2.8346,73.59742618
3/8/17,Bonaire,Barcadera,REB,6,tom,Tomate,Haemulon aurolineatum,Haemulidae,Carnivores,16,1,,0.01,3.2077,72.85438029
3/8/17,Bonaire,Barcadera,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,17,1,T,0.0335,2.7086,72.08397967
3/8/17,Bonaire,Barcadera,MWW,4,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,16,1,,0.004,3.5328,71.77530821
3/8/17,Bonaire,Barcadera,MWW,2,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,18,1,,0.01259,2.99,71.33300512
3/8/17,Bonaire,Barcadera,REB,2,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,16,1,I,0.0147,3.0548,70.09112937
3/8/17,Bonaire,Barcadera,MWW,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/8/17,Bonaire,Barcadera,MWW,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/8/17,Bonaire,Barcadera,MWW,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,2,,0.0127,3.1581,65.7684378
3/8/17,Bonaire,Barcadera,MWW,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,2,,0.0127,3.1581,65.7684378
3/8/17,Bonaire,Barcadera,MWW,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,3,,0.0127,3.1581,65.7684378
3/8/17,Bonaire,Barcadera,REB,3,spm,Spotted Moray,Gymnothorax moringa,Muraenidae,Carnivores,36,1,,0.00091,3.12,65.26873488
3/8/17,Bonaire,Barcadera,MWW,2,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,13,1,,0.0239,3.0825,64.88260593
3/8/17,Bonaire,Barcadera,MWW,7,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,13,1,,0.0239,3.0825,64.88260593
3/8/17,Bonaire,Barcadera,REB,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/8/17,Bonaire,Barcadera,REB,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/8/17,Bonaire,Barcadera,REB,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/8/17,Bonaire,Barcadera,MWW,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/8/17,Bonaire,Barcadera,MWW,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/8/17,Bonaire,Barcadera,MWW,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,1,,0.0135,3.0439,62.45318388
3/8/17,Bonaire,Barcadera,REB,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,I,0.0046,3.4291,61.91639529
3/8/17,Bonaire,Barcadera,MWW,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,i,0.0046,3.4291,61.91639529
3/8/17,Bonaire,Barcadera,MWW,4,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,i,0.0046,3.4291,61.91639529
3/8/17,Bonaire,Barcadera,MWW,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,i,0.0046,3.4291,61.91639529
3/8/17,Bonaire,Barcadera,REB,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,1,I,0.0335,2.7086,61.16798752
3/8/17,Bonaire,Barcadera,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,1,i,0.0335,2.7086,61.16798752
3/8/17,Bonaire,Barcadera,MWW,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,1,,0.0335,2.7086,61.16798752
3/8/17,Bonaire,Barcadera,MWW,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,3,i,0.0335,2.7086,61.16798752
3/8/17,Bonaire,Barcadera,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,1,i,0.0335,2.7086,61.16798752
3/8/17,Bonaire,Barcadera,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,1,,0.0335,2.7086,61.16798752
3/8/17,Bonaire,Barcadera,MWW,6,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,1,,0.0237,2.9752,60.912788
3/8/17,Bonaire,Barcadera,MWW,1,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,17,1,,0.01259,2.99,60.12678811
3/8/17,Bonaire,Barcadera,MWW,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,17,3,,0.01259,2.99,60.12678811
3/8/17,Bonaire,Barcadera,MWW,7,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,17,1,,0.01259,2.99,60.12678811
3/8/17,Bonaire,Barcadera,REB,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,16,1,,0.01585,2.97,59.74005458
3/8/17,Bonaire,Barcadera,REB,2,tom,Tomate,Haemulon aurolineatum,Haemulidae,Carnivores,15,1,,0.01,3.2077,59.23084544
3/8/17,Bonaire,Barcadera,REB,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,2,,0.00977,3.12,55.81474046
3/8/17,Bonaire,Barcadera,REB,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,20,,0.00977,3.12,55.81474046
3/8/17,Bonaire,Barcadera,MWW,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,1,,0.00977,3.12,55.81474046
3/8/17,Bonaire,Barcadera,MWW,7,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,3,,0.00977,3.12,55.81474046
3/8/17,Bonaire,Barcadera,MWW,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,14,1,i,0.025,2.9214,55.74917593
3/8/17,Bonaire,Barcadera,REB,2,bsg,Bluestriped Grunt,Haemulon sciurus,Haemulidae,Carnivores,14,1,,0.0194,2.9996,53.17743504
3/8/17,Bonaire,Barcadera,REB,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/8/17,Bonaire,Barcadera,MWW,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,6,,0.0127,3.1581,52.89208296
3/8/17,Bonaire,Barcadera,MWW,7,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/8/17,Bonaire,Barcadera,MWW,6,spd,Spotted Drum,Equetus punctatus,Sciaenidae,Carnivores,17,1,,0.00832,3.09,52.74854605
3/8/17,Bonaire,Barcadera,MWW,6,rkb,Rock Beauty,Holacanthus tricolour,Pomacanthidae,Omnivores,12,1,,0.0428,2.8577,51.93020247
3/8/17,Bonaire,Barcadera,REB,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,1,I,0.0335,2.7086,51.35770298
3/8/17,Bonaire,Barcadera,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,1,i,0.0335,2.7086,51.35770298
3/8/17,Bonaire,Barcadera,MWW,1,crf,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,15,1,,0.0135,3.043,51.18933289
3/8/17,Bonaire,Barcadera,MWW,5,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,1,,0.01259,2.99,50.15849283
3/8/17,Bonaire,Barcadera,MWW,7,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,2,,0.01259,2.99,50.15849283
3/8/17,Bonaire,Barcadera,MWW,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,15,1,,0.0046,3.4291,49.62406855
3/8/17,Bonaire,Barcadera,MWW,6,trum,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,40,1,,0.0001,3.554,49.39934712
3/8/17,Bonaire,Barcadera,REB,4,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,15,1,,0.01,3.13,47.99164549
3/8/17,Bonaire,Barcadera,MWW,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,12,1,,0.0415,2.8346,47.54394959
3/8/17,Bonaire,Barcadera,MWW,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,12,1,,0.0415,2.8346,47.54394959
3/8/17,Bonaire,Barcadera,REB,4,tom,Tomate,Haemulon aurolineatum,Haemulidae,Carnivores,14,1,,0.01,3.2077,47.47171264
3/8/17,Bonaire,Barcadera,REB,4,tom,Tomate,Haemulon aurolineatum,Haemulidae,Carnivores,14,50,,0.01,3.2077,47.47171264
3/8/17,Bonaire,Barcadera,REB,5,tom,Tomate,Haemulon aurolineatum,Haemulidae,Carnivores,14,1,,0.01,3.2077,47.47171264
3/8/17,Bonaire,Barcadera,REB,6,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,14,1,I,0.0147,3.0548,46.61323647
3/8/17,Bonaire,Barcadera,MWW,7,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,11,2,,0.022,3.1897,46.14800475
3/8/17,Bonaire,Barcadera,MWW,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,1,,0.00977,3.12,45.63512999
3/8/17,Bonaire,Barcadera,MWW,3,blm,Black Margate,Anisotremus surinamensis,Haemulidae,Carnivores,14,1,,0.0059,3.3916,45.50507741
3/8/17,Bonaire,Barcadera,MWW,7,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,14,1,,0.004,3.5328,44.78175564
3/8/17,Bonaire,Barcadera,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,I,0.0335,2.7086,42.60368888
3/8/17,Bonaire,Barcadera,REB,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,I,0.0335,2.7086,42.60368888
3/8/17,Bonaire,Barcadera,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,i,0.0335,2.7086,42.60368888
3/8/17,Bonaire,Barcadera,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,2,i,0.0335,2.7086,42.60368888
3/8/17,Bonaire,Barcadera,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,i,0.0335,2.7086,42.60368888
3/8/17,Bonaire,Barcadera,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,i,0.0335,2.7086,42.60368888
3/8/17,Bonaire,Barcadera,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,i,0.0335,2.7086,42.60368888
3/8/17,Bonaire,Barcadera,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,1,i,0.0335,2.7086,42.60368888
3/8/17,Bonaire,Barcadera,REB,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,13,1,,0.0127,3.1581,41.85508439
3/8/17,Bonaire,Barcadera,MWW,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,13,1,,0.0127,3.1581,41.85508439
3/8/17,Bonaire,Barcadera,REB,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,14,1,,0.0135,3.0439,41.59421155
